id,lei,period,template_code,table_title,row_id,row_label,raw_label,amount,eba_item_id,is_new_metric,source_page,created_at,bank_name,dimension_name
86210,635400L14KNHJ3DMBX37,2025-06-30,KM1,Sheet Key metrics,7b,Total capital ratio,Total capital ratio considering unfloored TREA (%)6,0.2583348638449085,2520148,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86211,635400L14KNHJ3DMBX37,2025-03-31,KM1,Sheet Key metrics,7b,Total capital ratio,Total capital ratio considering unfloored TREA (%)6,0.2480247354924751,2520148,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86212,635400L14KNHJ3DMBX37,2025-06-30,KM1,Sheet Key metrics,7d,Additional own funds requirements to address risks other than the risk of excessive leverage (%),Additional own funds requirements to address risks other than the risk of excessive leverage (%),0.027499999999999997,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86213,635400L14KNHJ3DMBX37,2025-03-31,KM1,Sheet Key metrics,7d,Additional own funds requirements to address risks other than the risk of excessive leverage (%),Additional own funds requirements to address risks other than the risk of excessive leverage (%),0.027499999999999997,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86214,635400L14KNHJ3DMBX37,2024-12-31,KM1,Sheet Key metrics,7d,Additional own funds requirements to address risks other than the risk of excessive leverage (%),Additional own funds requirements to address risks other than the risk of excessive leverage (%),0.0275,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86215,635400L14KNHJ3DMBX37,2024-09-30,KM1,Sheet Key metrics,7d,Additional own funds requirements to address risks other than the risk of excessive leverage (%),Additional own funds requirements to address risks other than the risk of excessive leverage (%),0.027499999999999997,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86216,635400L14KNHJ3DMBX37,2024-06-30,KM1,Sheet Key metrics,7d,Additional own funds requirements to address risks other than the risk of excessive leverage (%),Additional own funds requirements to address risks other than the risk of excessive leverage (%),0.027499999999999997,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86217,635400L14KNHJ3DMBX37,2025-06-30,KM1,Sheet Key metrics,7e,of which: to be made up of CET1 capital (percentage points),of which: to be made up of CET1 capital (percentage points),0.015468750000000003,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86218,635400L14KNHJ3DMBX37,2025-03-31,KM1,Sheet Key metrics,7e,of which: to be made up of CET1 capital (percentage points),of which: to be made up of CET1 capital (percentage points),0.015468750000000003,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86219,635400L14KNHJ3DMBX37,2024-12-31,KM1,Sheet Key metrics,7e,of which: to be made up of CET1 capital (percentage points),of which: to be made up of CET1 capital (percentage points),0.0155,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86220,635400L14KNHJ3DMBX37,2024-09-30,KM1,Sheet Key metrics,7e,of which: to be made up of CET1 capital (percentage points),of which: to be made up of CET1 capital (percentage points),0.015468750000000003,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86221,635400L14KNHJ3DMBX37,2024-06-30,KM1,Sheet Key metrics,7e,of which: to be made up of CET1 capital (percentage points),of which: to be made up of CET1 capital (percentage points),0.015468750000000003,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86222,635400L14KNHJ3DMBX37,2025-06-30,KM1,Sheet Key metrics,7f,of which: to be made up of Tier 1 capital (percentage points),of which: to be made up of Tier 1 capital (percentage points),0.020625000000000004,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86223,635400L14KNHJ3DMBX37,2025-03-31,KM1,Sheet Key metrics,7f,of which: to be made up of Tier 1 capital (percentage points),of which: to be made up of Tier 1 capital (percentage points),0.020625000000000004,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86224,635400L14KNHJ3DMBX37,2024-12-31,KM1,Sheet Key metrics,7f,of which: to be made up of Tier 1 capital (percentage points),of which: to be made up of Tier 1 capital (percentage points),0.0206,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86225,635400L14KNHJ3DMBX37,2024-09-30,KM1,Sheet Key metrics,7f,of which: to be made up of Tier 1 capital (percentage points),of which: to be made up of Tier 1 capital (percentage points),0.020625000000000004,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86226,635400L14KNHJ3DMBX37,2024-06-30,KM1,Sheet Key metrics,7f,of which: to be made up of Tier 1 capital (percentage points),of which: to be made up of Tier 1 capital (percentage points),0.020625000000000004,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86227,635400L14KNHJ3DMBX37,2025-06-30,KM1,Sheet Key metrics,7g,Total SREP own funds requirements (%),Total SREP own funds requirements (%),0.1075,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86228,635400L14KNHJ3DMBX37,2025-03-31,KM1,Sheet Key metrics,7g,Total SREP own funds requirements (%),Total SREP own funds requirements (%),0.1075,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86229,635400L14KNHJ3DMBX37,2024-12-31,KM1,Sheet Key metrics,7g,Total SREP own funds requirements (%),Total SREP own funds requirements (%),0.1075,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86230,635400L14KNHJ3DMBX37,2024-09-30,KM1,Sheet Key metrics,7g,Total SREP own funds requirements (%),Total SREP own funds requirements (%),0.1075,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86231,635400L14KNHJ3DMBX37,2024-06-30,KM1,Sheet Key metrics,7g,Total SREP own funds requirements (%),Total SREP own funds requirements (%),0.1075,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86232,635400L14KNHJ3DMBX37,2025-06-30,KM1,Sheet Key metrics,8,Capital conservation buffer,Capital conservation buffer (%),0.024999999973301913,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86233,635400L14KNHJ3DMBX37,2025-03-31,KM1,Sheet Key metrics,8,Capital conservation buffer,Capital conservation buffer (%),0.025,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86234,635400L14KNHJ3DMBX37,2024-12-31,KM1,Sheet Key metrics,8,Capital conservation buffer,Capital conservation buffer (%),0.025,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86235,635400L14KNHJ3DMBX37,2024-09-30,KM1,Sheet Key metrics,8,Capital conservation buffer,Capital conservation buffer (%),0.025000000033521107,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86236,635400L14KNHJ3DMBX37,2024-06-30,KM1,Sheet Key metrics,8,Capital conservation buffer,Capital conservation buffer (%),0.02500000004489437,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86237,635400L14KNHJ3DMBX37,2025-06-30,KM1,Sheet Key metrics,8a,Conservation buffer due to macro-prudential or systemic risk identified at the level of a Member State (%),Conservation buffer due to macro-prudential or systemic risk identified at the level of a Member State (%),0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86238,635400L14KNHJ3DMBX37,2025-03-31,KM1,Sheet Key metrics,8a,Conservation buffer due to macro-prudential or systemic risk identified at the level of a Member State (%),Conservation buffer due to macro-prudential or systemic risk identified at the level of a Member State (%),0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86239,635400L14KNHJ3DMBX37,2024-12-31,KM1,Sheet Key metrics,8a,Conservation buffer due to macro-prudential or systemic risk identified at the level of a Member State (%),Conservation buffer due to macro-prudential or systemic risk identified at the level of a Member State (%),0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86240,635400L14KNHJ3DMBX37,2024-09-30,KM1,Sheet Key metrics,8a,Conservation buffer due to macro-prudential or systemic risk identified at the level of a Member State (%),Conservation buffer due to macro-prudential or systemic risk identified at the level of a Member State (%),0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86241,635400L14KNHJ3DMBX37,2024-06-30,KM1,Sheet Key metrics,8a,Conservation buffer due to macro-prudential or systemic risk identified at the level of a Member State (%),Conservation buffer due to macro-prudential or systemic risk identified at the level of a Member State (%),0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86242,635400L14KNHJ3DMBX37,2025-06-30,KM1,Sheet Key metrics,9,Countercyclical capital buffer,Institution specific countercyclical capital buffer (%),0.009022460161652333,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86243,635400L14KNHJ3DMBX37,2025-03-31,KM1,Sheet Key metrics,9,Countercyclical capital buffer,Institution specific countercyclical capital buffer (%),0.009131497149185744,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86244,635400L14KNHJ3DMBX37,2024-12-31,KM1,Sheet Key metrics,9,Countercyclical capital buffer,Institution specific countercyclical capital buffer (%),0.0092,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86245,635400L14KNHJ3DMBX37,2024-09-30,KM1,Sheet Key metrics,9,Countercyclical capital buffer,Institution specific countercyclical capital buffer (%),0.009336269210013706,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86246,635400L14KNHJ3DMBX37,2024-06-30,KM1,Sheet Key metrics,9,Countercyclical capital buffer,Institution specific countercyclical capital buffer (%),0.009361301775154159,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86247,635400L14KNHJ3DMBX37,2025-06-30,KM1,Sheet Key metrics,9a,Systemic risk buffer (%),Systemic risk buffer (%),0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86248,635400L14KNHJ3DMBX37,2025-03-31,KM1,Sheet Key metrics,9a,Systemic risk buffer (%),Systemic risk buffer (%),0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86249,635400L14KNHJ3DMBX37,2024-12-31,KM1,Sheet Key metrics,9a,Systemic risk buffer (%),Systemic risk buffer (%),0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86250,635400L14KNHJ3DMBX37,2024-09-30,KM1,Sheet Key metrics,9a,Systemic risk buffer (%),Systemic risk buffer (%),0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86251,635400L14KNHJ3DMBX37,2024-06-30,KM1,Sheet Key metrics,9a,Systemic risk buffer (%),Systemic risk buffer (%),0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86252,635400L14KNHJ3DMBX37,2025-06-30,KM1,Sheet Key metrics,10,Global Systemically Important Institution buffer (%),Global Systemically Important Institution buffer (%),0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86253,635400L14KNHJ3DMBX37,2025-03-31,KM1,Sheet Key metrics,10,Global Systemically Important Institution buffer (%),Global Systemically Important Institution buffer (%),0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86254,635400L14KNHJ3DMBX37,2024-12-31,KM1,Sheet Key metrics,10,Global Systemically Important Institution buffer (%),Global Systemically Important Institution buffer (%),0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86255,635400L14KNHJ3DMBX37,2024-09-30,KM1,Sheet Key metrics,10,Global Systemically Important Institution buffer (%),Global Systemically Important Institution buffer (%),0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86256,635400L14KNHJ3DMBX37,2024-06-30,KM1,Sheet Key metrics,10,Global Systemically Important Institution buffer (%),Global Systemically Important Institution buffer (%),0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86257,635400L14KNHJ3DMBX37,2025-06-30,KM1,Sheet Key metrics,10a,Other Systemically Important Institution buffer (%),Other Systemically Important Institution buffer (%),0.019375000032705158,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86258,635400L14KNHJ3DMBX37,2025-03-31,KM1,Sheet Key metrics,10a,Other Systemically Important Institution buffer (%),Other Systemically Important Institution buffer (%),0.01937499998487313,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86259,635400L14KNHJ3DMBX37,2024-12-31,KM1,Sheet Key metrics,10a,Other Systemically Important Institution buffer (%),Other Systemically Important Institution buffer (%),0.0188,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86260,635400L14KNHJ3DMBX37,2024-09-30,KM1,Sheet Key metrics,10a,Other Systemically Important Institution buffer (%),Other Systemically Important Institution buffer (%),0.01875,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86261,635400L14KNHJ3DMBX37,2024-06-30,KM1,Sheet Key metrics,10a,Other Systemically Important Institution buffer (%),Other Systemically Important Institution buffer (%),0.01875,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86262,635400L14KNHJ3DMBX37,2025-06-30,KM1,Sheet Key metrics,11,Combined buffer requirement,Combined buffer requirement (%),0.0533974601676594,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86263,635400L14KNHJ3DMBX37,2025-03-31,KM1,Sheet Key metrics,11,Combined buffer requirement,Combined buffer requirement (%),0.05350649714835198,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86264,635400L14KNHJ3DMBX37,2024-12-31,KM1,Sheet Key metrics,11,Combined buffer requirement,Combined buffer requirement (%),0.053,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86265,635400L14KNHJ3DMBX37,2024-09-30,KM1,Sheet Key metrics,11,Combined buffer requirement,Combined buffer requirement (%),0.0530862691968447,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86266,635400L14KNHJ3DMBX37,2024-06-30,KM1,Sheet Key metrics,11,Combined buffer requirement,Combined buffer requirement (%),0.05311130180646208,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86267,635400L14KNHJ3DMBX37,2025-06-30,KM1,Sheet Key metrics,11a,Overall capital requirements (%),Overall capital requirements (%),0.160897460121,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86268,635400L14KNHJ3DMBX37,2025-03-31,KM1,Sheet Key metrics,11a,Overall capital requirements (%),Overall capital requirements (%),0.1610064971025,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86269,635400L14KNHJ3DMBX37,2024-12-31,KM1,Sheet Key metrics,11a,Overall capital requirements (%),Overall capital requirements (%),0.1605,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86270,635400L14KNHJ3DMBX37,2024-09-30,KM1,Sheet Key metrics,11a,Overall capital requirements (%),Overall capital requirements (%),0.160586269234,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86271,635400L14KNHJ3DMBX37,2024-06-30,KM1,Sheet Key metrics,11a,Overall capital requirements (%),Overall capital requirements (%),0.16061130176299998,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86272,635400L14KNHJ3DMBX37,2025-06-30,KM1,Sheet Key metrics,12,CET1 available after meeting the total SREP own funds requirements (%),CET1 available after meeting the total SREP own funds requirements (%),0.14578591112779674,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86273,635400L14KNHJ3DMBX37,2025-03-31,KM1,Sheet Key metrics,12,CET1 available after meeting the total SREP own funds requirements (%),CET1 available after meeting the total SREP own funds requirements (%),0.13689445499794717,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86274,635400L14KNHJ3DMBX37,2024-12-31,KM1,Sheet Key metrics,12,CET1 available after meeting the total SREP own funds requirements (%),CET1 available after meeting the total SREP own funds requirements (%),0.1311,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86275,635400L14KNHJ3DMBX37,2024-09-30,KM1,Sheet Key metrics,12,CET1 available after meeting the total SREP own funds requirements (%),CET1 available after meeting the total SREP own funds requirements (%),0.12505304004157813,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86276,635400L14KNHJ3DMBX37,2024-06-30,KM1,Sheet Key metrics,12,CET1 available after meeting the total SREP own funds requirements (%),CET1 available after meeting the total SREP own funds requirements (%),0.12264485469953078,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86277,635400L14KNHJ3DMBX37,2025-06-30,KM1,Sheet Key metrics,13,Leverage ratio total exposure measure,Total exposure measure,26832.0,2520903,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86278,635400L14KNHJ3DMBX37,2025-03-31,KM1,Sheet Key metrics,13,Leverage ratio total exposure measure,Total exposure measure,26634.0,2520903,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86279,635400L14KNHJ3DMBX37,2024-12-31,KM1,Sheet Key metrics,13,Leverage ratio total exposure measure,Total exposure measure,26220.0,2520903,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86280,635400L14KNHJ3DMBX37,2024-09-30,KM1,Sheet Key metrics,13,Leverage ratio total exposure measure,Total exposure measure,25558.0,2520903,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86281,635400L14KNHJ3DMBX37,2024-06-30,KM1,Sheet Key metrics,13,Leverage ratio total exposure measure,Total exposure measure,25191.0,2520903,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86282,635400L14KNHJ3DMBX37,2025-06-30,KM1,Sheet Key metrics,14,Leverage ratio,Leverage ratio (%),0.0874,2520905,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86283,635400L14KNHJ3DMBX37,2025-03-31,KM1,Sheet Key metrics,14,Leverage ratio,Leverage ratio (%),0.086,2520905,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86284,635400L14KNHJ3DMBX37,2024-12-31,KM1,Sheet Key metrics,14,Leverage ratio,Leverage ratio (%),0.0875,2520905,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86285,635400L14KNHJ3DMBX37,2024-09-30,KM1,Sheet Key metrics,14,Leverage ratio,Leverage ratio (%),0.0844,2520905,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86286,635400L14KNHJ3DMBX37,2024-06-30,KM1,Sheet Key metrics,14,Leverage ratio,Leverage ratio (%),0.0856,2520905,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86287,635400L14KNHJ3DMBX37,2025-06-30,KM1,Sheet Key metrics,14a,Additional own funds requirements to address the risk of excessive leverage (%),Additional own funds requirements to address the risk of excessive leverage (%),0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86288,635400L14KNHJ3DMBX37,2025-03-31,KM1,Sheet Key metrics,14a,Additional own funds requirements to address the risk of excessive leverage (%),Additional own funds requirements to address the risk of excessive leverage (%),0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86289,635400L14KNHJ3DMBX37,2024-12-31,KM1,Sheet Key metrics,14a,Additional own funds requirements to address the risk of excessive leverage (%),Additional own funds requirements to address the risk of excessive leverage (%),0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86290,635400L14KNHJ3DMBX37,2024-09-30,KM1,Sheet Key metrics,14a,Additional own funds requirements to address the risk of excessive leverage (%),Additional own funds requirements to address the risk of excessive leverage (%),0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86291,635400L14KNHJ3DMBX37,2024-06-30,KM1,Sheet Key metrics,14a,Additional own funds requirements to address the risk of excessive leverage (%),Additional own funds requirements to address the risk of excessive leverage (%),0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86292,635400L14KNHJ3DMBX37,2025-06-30,KM1,Sheet Key metrics,14b,of which: to be made up of CET1 capital (percentage points),of which: to be made up of CET1 capital (percentage points),0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86293,635400L14KNHJ3DMBX37,2025-03-31,KM1,Sheet Key metrics,14b,of which: to be made up of CET1 capital (percentage points),of which: to be made up of CET1 capital (percentage points),0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86294,635400L14KNHJ3DMBX37,2024-12-31,KM1,Sheet Key metrics,14b,of which: to be made up of CET1 capital (percentage points),of which: to be made up of CET1 capital (percentage points),0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86295,635400L14KNHJ3DMBX37,2024-09-30,KM1,Sheet Key metrics,14b,of which: to be made up of CET1 capital (percentage points),of which: to be made up of CET1 capital (percentage points),0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86296,635400L14KNHJ3DMBX37,2024-06-30,KM1,Sheet Key metrics,14b,of which: to be made up of CET1 capital (percentage points),of which: to be made up of CET1 capital (percentage points),0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86297,635400L14KNHJ3DMBX37,2025-06-30,KM1,Sheet Key metrics,14c,Total SREP leverage ratio requirements (%),Total SREP leverage ratio requirements (%),0.03,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86298,635400L14KNHJ3DMBX37,2025-03-31,KM1,Sheet Key metrics,14c,Total SREP leverage ratio requirements (%),Total SREP leverage ratio requirements (%),0.03,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86299,635400L14KNHJ3DMBX37,2024-12-31,KM1,Sheet Key metrics,14c,Total SREP leverage ratio requirements (%),Total SREP leverage ratio requirements (%),0.03,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86300,635400L14KNHJ3DMBX37,2024-09-30,KM1,Sheet Key metrics,14c,Total SREP leverage ratio requirements (%),Total SREP leverage ratio requirements (%),0.03,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86301,635400L14KNHJ3DMBX37,2024-06-30,KM1,Sheet Key metrics,14c,Total SREP leverage ratio requirements (%),Total SREP leverage ratio requirements (%),0.03,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86302,635400L14KNHJ3DMBX37,2025-06-30,KM1,Sheet Key metrics,14d,Leverage ratio buffer requirement (%),Leverage ratio buffer requirement (%),0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86303,635400L14KNHJ3DMBX37,2025-03-31,KM1,Sheet Key metrics,14d,Leverage ratio buffer requirement (%),Leverage ratio buffer requirement (%),0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86304,635400L14KNHJ3DMBX37,2024-12-31,KM1,Sheet Key metrics,14d,Leverage ratio buffer requirement (%),Leverage ratio buffer requirement (%),0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86305,635400L14KNHJ3DMBX37,2024-09-30,KM1,Sheet Key metrics,14d,Leverage ratio buffer requirement (%),Leverage ratio buffer requirement (%),0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86306,635400L14KNHJ3DMBX37,2024-06-30,KM1,Sheet Key metrics,14d,Leverage ratio buffer requirement (%),Leverage ratio buffer requirement (%),0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86307,635400L14KNHJ3DMBX37,2025-06-30,KM1,Sheet Key metrics,14e,Overall leverage ratio requirement (%),Overall leverage ratio requirement (%),0.03,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86308,635400L14KNHJ3DMBX37,2025-03-31,KM1,Sheet Key metrics,14e,Overall leverage ratio requirement (%),Overall leverage ratio requirement (%),0.03,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86309,635400L14KNHJ3DMBX37,2024-12-31,KM1,Sheet Key metrics,14e,Overall leverage ratio requirement (%),Overall leverage ratio requirement (%),0.03,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86310,635400L14KNHJ3DMBX37,2024-09-30,KM1,Sheet Key metrics,14e,Overall leverage ratio requirement (%),Overall leverage ratio requirement (%),0.03,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86311,635400L14KNHJ3DMBX37,2024-06-30,KM1,Sheet Key metrics,14e,Overall leverage ratio requirement (%),Overall leverage ratio requirement (%),0.03,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86312,635400L14KNHJ3DMBX37,2025-06-30,KM1,Sheet Key metrics,15,Total HQLA,Total high-quality liquid assets (HQLA) (Weighted value -average),11740.093935724997,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86313,635400L14KNHJ3DMBX37,2025-03-31,KM1,Sheet Key metrics,15,Total HQLA,Total high-quality liquid assets (HQLA) (Weighted value -average),11529.8907950175,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86314,635400L14KNHJ3DMBX37,2024-12-31,KM1,Sheet Key metrics,15,Total HQLA,Total high-quality liquid assets (HQLA) (Weighted value -average),11485.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86315,635400L14KNHJ3DMBX37,2024-09-30,KM1,Sheet Key metrics,15,Total HQLA,Total high-quality liquid assets (HQLA) (Weighted value -average),11670.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86316,635400L14KNHJ3DMBX37,2024-06-30,KM1,Sheet Key metrics,15,Total HQLA,Total high-quality liquid assets (HQLA) (Weighted value -average),11764.29036104,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86317,635400L14KNHJ3DMBX37,2025-06-30,KM1,Sheet Key metrics,16a,Cash outflows - Total weighted value,Cash outflows - Total weighted value,4237.828908071033,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86318,635400L14KNHJ3DMBX37,2025-03-31,KM1,Sheet Key metrics,16a,Cash outflows - Total weighted value,Cash outflows - Total weighted value,4157.5689632995,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86319,635400L14KNHJ3DMBX37,2024-12-31,KM1,Sheet Key metrics,16a,Cash outflows - Total weighted value,Cash outflows - Total weighted value,4012.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86320,635400L14KNHJ3DMBX37,2024-09-30,KM1,Sheet Key metrics,16a,Cash outflows - Total weighted value,Cash outflows - Total weighted value,3932.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86321,635400L14KNHJ3DMBX37,2024-06-30,KM1,Sheet Key metrics,16a,Cash outflows - Total weighted value,Cash outflows - Total weighted value,3886.036164620817,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86322,635400L14KNHJ3DMBX37,2025-06-30,KM1,Sheet Key metrics,16b,Cash inflows - Total weighted value,Cash inflows - Total weighted value,467.63788060833326,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86323,635400L14KNHJ3DMBX37,2025-03-31,KM1,Sheet Key metrics,16b,Cash inflows - Total weighted value,Cash inflows - Total weighted value,482.74520904166667,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86324,635400L14KNHJ3DMBX37,2024-12-31,KM1,Sheet Key metrics,16b,Cash inflows - Total weighted value,Cash inflows - Total weighted value,458.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86325,635400L14KNHJ3DMBX37,2024-09-30,KM1,Sheet Key metrics,16b,Cash inflows - Total weighted value,Cash inflows - Total weighted value,459.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86326,635400L14KNHJ3DMBX37,2024-06-30,KM1,Sheet Key metrics,16b,Cash inflows - Total weighted value,Cash inflows - Total weighted value,470.25721092916666,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86327,635400L14KNHJ3DMBX37,2025-06-30,KM1,Sheet Key metrics,16,Total net cash outflows (adjusted value),Total net cash outflows (adjusted value),3770.1910274627007,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86328,635400L14KNHJ3DMBX37,2025-03-31,KM1,Sheet Key metrics,16,Total net cash outflows (adjusted value),Total net cash outflows (adjusted value),3674.8237542578336,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86329,635400L14KNHJ3DMBX37,2024-12-31,KM1,Sheet Key metrics,16,Total net cash outflows (adjusted value),Total net cash outflows (adjusted value),3554.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86330,635400L14KNHJ3DMBX37,2024-09-30,KM1,Sheet Key metrics,16,Total net cash outflows (adjusted value),Total net cash outflows (adjusted value),3473.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86331,635400L14KNHJ3DMBX37,2024-06-30,KM1,Sheet Key metrics,16,Total net cash outflows (adjusted value),Total net cash outflows (adjusted value),3415.7789536916503,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
